see beautiful young woman secure bhupendra question inappropriate  willing guess gets googled depraved indian men anyone else  stay strong  sweety  admire |0.4066666666666666
 cnn  bhupendra  ever heard demographics  population india entered 1318 years age 5 years tracking pornhubs data  sure number big population usa  enough money pay analyst |0.16666666666666666
abe ganje tera tharakpan teri aakho se jhalak raha hai kutte      |0.0
stupid person   dislike man  |-0.7999999999999999
please one slap guy really want daughter interviewed way face rubbish questions  |0.2
ahhh indian journalist  shit always  else think tooooo  |-0.2
learnt sustain smile even person irritating peaks |-0.05000000000000002
chutiye ko sahi dhoya suny ne apne biopic mein|0.0
sunny graceful|0.0
respect sunny |0.0
go girllllll  stay strong  |0.4333333333333333
ghtiya aadmi sala bc  apni mother se bhi puchna unka past  sunny nice lady|0.175
let tell u mr  99  sunny leone viewers  hypocrisy|0.0
sunny cool dumb questions   hats u ur patience|-0.012500000000000011
main motive makes embarrass sunny leonewho bloody guy|-0.3166666666666667
see tears eyes|0.0
sunny courageous person respect u sunny seeing interview|0.0
kaha hai ye chaubey|0.0
boss lady reporter disgusting|-1.0
interviewer person worst person ever seenhow rude  hats sunny tolerating ass |-0.65
must cried interview home  ruthless  trying hard control tears come  |-0.6458333333333334
amazing reply every single question sunny|0.26428571428571435
chutiya sala|0.0
pathetic interviewer  really want punch asshole |-0.4
someone sweet interviewer  even would stepped interview |0.35
deserves raped eunuchs  motherfucker|0.0
man really really badhe nt know mannershe nt know talk girlsunny really really really good person   respectforsunnyforever|0.44999999999999996
stupid journalist much problem sunny googled person  like come log sunny ko google nai karege kya teko karege idiot   |-0.4666666666666666
wait  indian married wives look sunny leone threat   baldie even journalist  googled celebrity  shows people mindsets  hasnt asked google  fucking slapped  feeling morally corrupt interviewing  son bitch might fapped videos several times |-0.2125
bhupendra kindly see doctor shall treat sickness|0.6
idiot kahika|-0.8
reporter represents kind corrupt mentality society  people harmful society |0.04999999999999999
respect  |0.0
journalist suck man   sunny ur cool nd cute|0.425
insulting     bloody despo       manners  whether porn star  got rights drag insult like     manners talk lady     |-0.6333333333333334
surprised much non sense takes cool attitude  wat expect  tells ashamed work  wat creeps|0.21666666666666667
bhupendra whoever calls journalist seriously clearly intention demeaning sunny right beginning pre conceived shame    respect   sunny shame   bhupendra|0.19285714285714287
boss lady|0.0
asshole stop interviewing ppl|0.0
omg fucking interviewer damn annoyingi wondering sunny nt slap  |-0.6
web series  karenjit kaur   ‍|0.0
rude man    never watch tv channel|-0.3
misogyny bhari padi hai takle ke andar  would sunny even tolerate bald piece shit  deserves respect tolerantalso  porn star wo nt make less womanand hope cnn would never ignorant choice journalists|-0.18333333333333335
mother fucker clearly see lust eyes sunnyshe well spoken|0.10000000000000002
son bitch|0.0
fuddu reporter   think sunny ur daughter u rat shit watch   |-0.2
interview man tere maa ko lun|0.0
stupid questions u r asking  think questions asked social media bloody question  respect women hell u guys invited u want hurt stupid nd foolish questions  past past every one mistakes knows wat done dont ask questionshe gud heart bold nd smart girl|-0.28988095238095235
begrudging respect|0.0
love sunny leone becoz past way determined bold face answering dickhead  trying degrade hershe nt hesitate point call confidence|0.19444444444444442
came watching  karenjit kaur  untold story sunny leone  |0.0
shame journalist|0.0
pig mr interviewer truly beauty brain  positive graceful lady  love |0.36363636363636365
ihdi bund padd da jehra interview le reha|0.0
respect increased watching biopic interview speechless replies gave|0.0
men watching anything came  taklu already morally corrupted ask unwanted questions  someone please slap  supportive past profession keep dragging past  move people   come |0.0
ths interview promoting movie past character    profession nt preview person character lucky guy ur slapped|0.04166666666666666
stupid guy  wonder nt slap  asking questions upset|-0.7999999999999999
respect   way sunny answrd thse questn|0.0
way handled interview superb|1.0
host seems nervous  stammering interview|0.0
fuck basterd interviewer |-0.4
love interviewshe real |0.35
answers mind blowing  indian like much actress beautiful soul lovely smile  love lotttt |0.47000000000000003
rubbish questions    sunny love u|0.5
ye takla apni maa behn ki izzat bhi nahi krta hoga  randwa|0.0
kutta takla|0.0
came seeing  untold story sunny leone  guy pathetic person |-1.0
obnoxious asshole  way younger   u r good person |0.35
handled interview really well  maintained cool even though person obnoxious piece st|0.275
1230  extreme|-0.125
brave sunny   god bless dear |0.8
seriously  guy  god please save india kind journalists  india world  please save world  people|0.13333333333333333
sunny  respect|0.0
question arived aamir khan   would aamir khan ever like work    moment super awkward  hurting disgraceful even hear way  nt claim works art   replied well  entertainer  hope aamir khan type human hate someone fear losing self fame  |-0.26666666666666666
imagining hotseat facing exact questions  seriously  could busted tears   sheisstrong   butshetoohavesentiments|-0.04166666666666666
wat asshole chaubey|0.0
applause sunny chutiya interviewer learn respect women|0.0
respect sunny  huge salute |0.4000000000000001
slapped|0.0
come watching karenjit kaur  untold story sunny leone    truly interview fully rubbishsunny u cool person  love|0.425
bhupendra chaubey shame u|0.0
reporter meanwhat douchebag|0.0
found honest way  problem answering tricky questions |0.6
watching karenjit|0.0
saree nt cover  head toe  kind information |0.6
cheap thought  journalist  cheap  action facial expression  looks vulgar |0.040000000000000015
called journalist  shame  beautiful ans delivered sunny   already slapped shuttered mouth every negative person like |0.275
hate personsuch shity people asking shity questions  indian medialove u sunny|-0.8
piece shit guy  nt know entertainment even means  son ugly bitch  looks like rotten boiled potato|-0.44999999999999996
respect maam|0.0
’ graceful    ’ fan    go sunny|0.0
fuck ibn|-0.4
irony tried level best disrespect eyes indians tables simply turned  respect sunny ever would never want see face|0.5
sunny u r best  |1.0
woman insecure  immense beauty carries inside |-0.25
guy crazy tho  trying way fucking hard lower self esteem  nt even let talk  every time tries answer  bashes another disrespectful question  sunny place  would slapped guy|-0.33055555555555555
happy life  media always trying make regretful life  nt understand people around affected past  mean life  asking questions like disrespectful inappropriate|0.07916666666666668
intelligent woman |0.8
existence video bothering  ’ fucked |-0.6
wan na kick host ass cando stick|-0.2
hahaha randi roasted|0.2
randi promoted mainstream star  channel ke itne burey din aa gaye interview porn star |0.0
ass hole  bhupendra  daughtersistergirl friend  wtf dick every question  |-0.5
strong af  fuck dude |0.016666666666666635
bless u|0.0
watching interview shocked sunny leone nt slap interviewer  needs lot courage answer intolerance questions  respect nature  behaviour    respect even  u give hashtag pornstar  u cant understand nature   typical minds indian cant takeout tag people cant understand  simple  cant respect individual choice call country  land culture tradition   |-0.21666666666666665
disrespectful  feel awful woman answering many ridiculous questions |-0.27777777777777773
shame ibm |0.0
slay karen|0.0
fuck bhupendra pretentious basteds like bet jerked porn interview bald headed dickless skank|-0.35
sunnyreally  negative  ca nt tell   killed sarcasm respect |-0.25
piece shit journalist   nt slap sunny     |-0.2
funny thing  idols  like amir khan others talk lot women empowerment comes really something would actually make difference nt balls  image  important  borderline disgusting khali aam janta ka chutyia bna rhe hain ye actor log|-0.02999999999999998
watching  sunny leone  untold story    amazingvery nice person respect hit like button u agree ssme|0.6
watching karanjith kaur web series|0.0
motherfr  nt news channel fire dickhead |0.0
journalist normal person rest half indians one part bollywood indians like g sorry indians|-0.1722222222222222
seriously  interview talk  like demeaning person  cnn thing shame  hypocrisy  |-0.3333333333333333
n course  dat man little rude    viewers video must quenched thier thirst know details woman |-0.24375
love  positive person |0.36363636363636365
must gone lots interviews  n lost tempers  n know handle situation  big deal  still disgusting |-0.5
course  u r shameless  nothing affect u  u r disgusting |-1.0
hate journalist  letting speak trying insult  |-0.8
came  karenjit kaur untold story sunny leone |0.0
indian media fucker  kind things views ratings hate host love sunny answered questions pakistan|0.09999999999999998
nt even know pronounce leone |0.0
sunny nailing positivity |0.0
u slap bastered   fuckink bloody shit  want kill|-0.5
u right question waythats choice worku r typical indian  interviewer  |0.05952380952380952
major jerk|0.0625
asshole bhupendra|0.0
tu gaya chutiya|0.0
sunny ’ slap guy|0.0
guy ask questions like stupid|-0.7999999999999999
woww people soo ignorant|0.0
wow  jerk guy  feel sorry mom sister ladies family |-0.2
trust u misbehaved   wonder nt slapped    worst interview dislikes likes  |-1.0
journalist bastard    |0.0
cnn waale aise fuddu reporter rakhte kyu hai  yeh delhi mein hota lelete iski   |0.0
whatever past really nice|0.175
interviewer respect women |0.0
mrbhupender please give space     deserves respect|0.0
kutta|0.0
guy complete creepit like wanted make sunny feel guilty reasons world|-0.2
person shittyy  amazed reacted nd wonderful person hoping good interviewers upcoming time based past life experiences|0.48333333333333334
wish sunny could slap asshole kinda person r u mr whatever ur name|0.0
1007 stammers  |0.0
1742  wondering morally corrupted interviewing  sunny   well  leave want |0.0
respect sunny|0.0
heck   u mean coverd head toe saree   bollywood everyone semi naked time    gon na like   |-0.15625
shit head interviewer|-0.2
trust guys  5 min watching interview still watching  feel angry wanted slap guy  kudos sunny  smiling held patientce|-0.5
dont know big industry like india give chance porn star  dont surprised ur daughter becomes pornstar shes going look sunny think ohhh shes porn star shes become famous bollywood star |0.19999999999999998
ohhh sees pornstars beautiful free  sl|0.625
hate said would pornstar even goes back time  manners  u ’ never big star shitty attitude|-0.26666666666666666
pice shit|-0.2
love u sunny|0.5
creepy anchor looking guy actually raped assualt character  nt matter woman human first  great patient |0.11000000000000001
jerk  interview proved greatest pervert india|1.0
bhupendra asshole|0.0
deserves slap|0.0
man badly rude questions inappropriate|-0.3
answer reporters questions would biopiclove sunny coz good person matter|0.7
bhupendra chaubey past  interview made fool  sunny spoke honesty straight heart  quality many glamorous people media persons lack |0.15
likes r sunny confidence dislikes pervert man questions |0.0
iska takla phodo yar koi|0.0
sunny maybe brazen profession ever planet woman graceful elegant person bollywood |0.5
disliked interviewer  sunny u go girl |-0.2
foolish interviewer  sunny u r intelligent |0.8
deserves gud beating|0.0
plz dont interview woman nymore|0.0
husbnd goes wid dat man go wid ny woman  dont think wud ever b love wid ny indian man  interviewer loser  love u sunny  better family dan oder bollywood starsevn better family dan interviewer think|0.5
’ realistic|0.16666666666666666
sage|0.0
notice guy naughty mischevious smile |0.07499999999999998
disliking video moron respect towards |-0.8
minister said great indian morality maligned  seriously   forgot laugh |0.2555555555555556
wrong guy  even letting complete answers  throwing random questions  mean like speak whichever way please  person sitting front  disgrace  demean whatever shit feel like bcoz majority country gon na support |-0.2825
guy needs slap right across face |0.2857142857142857
bhupendra chaubey one hypocrite groups  one would drool sexy girl outside house would want wife sit home wearing saree cover revelation body  cook time family members clean house  basically wife house maidsunny speak  hell know amir khan thinks  rightly said sunny  ask amir viewthis moron asking questions sunny tiny miny brain  nt think anyone else stupid disgracing questions mind sunnythe guy talks sex porn star make feel big fat tthurkey  hindi word  could lot focusing past could interview sunny abouthow matter anyone even still porn movies  ppl interested still watch  ask anyone  hypocrite interviewer go watch first placetalking politicians  need topic talk shine parliament media  politicians get back home tired worthless talks watch porn whether sunny notalso  rapes india country  nt start sunny born earth since started acting porn movies  ppl still used sex homes  outside homes  ppl still used extra martial affairs  ppl still used masturbate  ppl used everything related sex way back sunny came picso  stop blaming sunny manipulating youth todaydoes youth today yesterday brains get manupulated anyone anything  naive dumb  please stop bulshit stop accessing someone deedssunny nt era gandhi  nehru indira gandhi  fun way  public secret  everyone knows one speaks  still gon na say sunny responsible  agar tu mere saamne hota na toh teri khaal kheech leti main sale chutiyean ideal woman ones wears saree  pooja every morning  cleans house  cooks everyone  feed everyone  time idea going rest world  ideal women also wear shorts  got work  eat outside  decide cook nt want  male friends  eat eat  somedays sleep longer usual wants much moreno one rights define ideal woman |0.015112433862433846
everyone respect porn actress slut nt respect rape victim  |-0.07500000000000001
wish ur daughter shall give interview one day u filthy dirty cocky vomit eater shit eater fuck|-0.43999999999999995
bhupendra kutte saale fuck u filthy bald hedious looking ugly mother fucker  far far far far far better u cock sucker u r letting speak  love respect gutts sunny hate yes hate look fucken fucken fucken face u baaaaaaaastard    |-0.1769230769230769
cheap person carrying cheap mantality|0.4
thug life sunny  respect       |0.0
polite person|0.0
hate man|-0.8
stupid persongo first take interview rapist n ask disgusting questions like |-0.5166666666666666
gues watch evey porn videos world confident askng  bas  |0.5
whts wrong baldyyyy idiot|-0.65
guy disrespectful pathetic low life   would agree interview clearly issues  ca nt believe sunny tolerated entire interview smile face  kudos sunny |-0.12000000000000002
past past past past    kitna past past karega takle |-0.25
chaubey ka lund kaat ke usi ki gaand daal diya sunny ne|0.0
beautiful  strong lady beautiful heart|0.7111111111111111
cheap reporter|0.4
ass holes look like |0.0
bhupendra  chutiya h tubc|0.0
like dislike ratio gives faith humanity |0.0
guy moron |-0.8
india people respect minister  baba rape women watch porn movie assembly   people hate people like sunny leone want move ahead life work hard|-0.5458333333333334
think whatever done past choice non business  someone changed moved lot life ’ ever poke remind make feel guilty  happens always reaction good bad question moving long time reminding kind torture  really believe best example indian woman inspite interviewer rude hurtful calm patient  lot learn  mistakes happen everyone moving growing individual much courage love kindness calmness something everyone respect  proud karanjit  always matter whatever decision take  purity heart love sister|0.2
came sunny  watched entire thing sunny  disliked narrow minded  bald dick  chaubey  simple ‍|-0.1
hell channel approve questions  fuck ibn |-0.4
really hope baldy fired  power girl |0.2
lady managed remain calm throughout interviewer nonsensical questioning direct insults  true professional |0.2125
gracefully handled every question asked moron anchor  well done sunny |-0.8
guy loser|0.0
asking regrets  mistakes  disappointment  shame  made feel bad  inhabitation  big stars nt work  past  porn career   dick  seriously   |-0.33055555555555555
interviewer treating badly  started liking already  questions bitter cold answers  patience w sunny answered gained respect |-0.4666666666666666
luv da confidence   nt evn loose cool fr sec  respect|0.05769230769230768
would take minute slap guy  single handedly represent  nasty  indian mentalities could get  heavily ashamed citizen country whre people get away interviews  huge fan sunny leone bt still humanity left respect another person  please learn mr interviwer  hopefully succesful sunny leone   ashamed  indianmedia|-0.17428571428571424
interviewer quiet ignorant forcing tell needs regret past porn star|-0.125
interviewer insensitive every question insulting  needs first learn respect woman move works life |-0.375
ye addmi bada harami laga meko sale ki gaand tod dunga agar milgya meko|0.0
wonder man asking offensive things sunny leone kudos sunny leone handled nicely|0.6
ye wahilog hai jinka dekhte hue zyada buffering hota hai|0.0
everyone past  love u sunny  nice human|0.2125
honest  realist  real humanawesome sunny|0.4
wow slapping idiot every single second |-0.19285714285714287
absolute respect sunny leone keeping calm composed demeanour bhupendra chaubey absolutely lashed negativity close minded views|0.2333333333333333
journalist repeatedly wants ask set questions ghuma firakey unless gets hear wants huge respect towards sunny patience hatts n moron journalist want say plzz shut |0.0
mature handle person|0.1
hope looses job interview  |0.0
hey  worst interviewer ever  let stop words first  common sense also simple important rule interview  um feeling like slap public  die    |-0.10833333333333334
huge fan attitude maam    hats     |0.4000000000000001
unbelievable man pathetic   respect much keeping cool  think succeed changing mindsets people stereotypical view man  towards end audacity say  may morally corrupted sitting   smart reply sunny douche  could news channel like ibn allow interviewer disrespectful sexist  guy still host interviews  really hope |-0.09821428571428573
mean mlas caught watching porn one even remembers faces girl defend|-0.3125
cheap interviewer |0.4
poor girl  guys see embarrassed feel bad|-0.5499999999999999
paid sit talk paid sit talk youthat works  sunny u gem love|0.5
bkwaas kr rya bethabewkuf|0.0
irritating immature  sad |-0.45
need u work great star  sunny u r super star really admire|0.4444444444444444
matter past past human w mistakes n frm dat learn     sunny r grt hv full love n respect    u r bright star shine brighter|0.17500000000000002
person like bhupendra made indians ashamedand indian proud sunny deserves massive respect|0.4
sunny awsome person  really respect u lot pride bollywood got karenjeet kaur  hats dear  n someone plzz teach interviewer manners |0.2
respect sunny leone|0.0
bhupendra uncle must consult good doctor|0.7
man shit|-0.2
guy|0.0
forcing say mistake pornstar kind interviewer |0.6
never seen someone rude arrogant  seems getting pay insulting someone|-0.65
great personality  respect |0.8
nt rights judge someone  adore  |0.0
even letting speak keep asking multiple questions time |0.0
interviewer big ass |0.0
yeeeee  share stage srk salman  blow bald man|0.0
fuckn shit bald interviewer  slapped hard|-0.24583333333333335
olhaaa que lindooo  https  youtubei7t9ipctpdg se inscreva canal e ative notificações  tem vídeo novo    |0.0
wondering morally corrupted lol dude think u r cuz u hv ethical status question women like tat |0.3333333333333333
guy moron |-0.8
well bhupendra  u really morally corrupted person  nt blame  embelished antilibertic orthodox  person rude  u really need taught emphatetic one  sunny r stronghearted women  deserve applause tolerant code good person appreciated |0.09999999999999999
hats sunny  bold cool women sunny happy satisfied life way live adopted girl   even many years name remembered  necessarily negative sense  u bald idiot think heroines covering head toe u nt like career nt let daughter family like nt right make regret past  loved way replied bullshit questions |0.20503738685556866
disrespectful way interview  letting finish  conversation interrogation  interview curious conversation|-0.1
may allah almighty punish filthy woman |-0.8
guy piece shit 🤨|-0.2
interviewer medical condition undiagnosed|0.0
came trailer biopic|0.0
shameless man  pathetic reporter|-1.0
brave lady  look chutiya man  desperate man|0.10000000000000003
wat kind  stupidest interviewer man  idiot illiterate|-0.10000000000000003
sunny leone  woman ahead time  hats ur courage  boldness beautiful inside nature|0.85
many watching amazing lady web series trailer    respectherforwhatsheis|0.55
cheap stupid fuck person  really ashamed indian|-0.14999999999999997
bahanchodh    |0.0
kudos  saw women ’ bare body beauty vulgar chose wht wntd  shez proud women amazing learn prevent negativity frm affecting frm |0.18750000000000006
mean  saree      give break  someone tell guy fucking media  india risen way  saree  phenomenon  year living   60s   |-0.45625
rock girl      awesome interview  |1.0
want kill man  dieu ugly man asking disrespectful questions loser  |-0.7
come film promotion man ask rubbished questions lady strong enough face kind man man respect women  talking indian pron consumer idiot|0.05833333333333329
douchebag  |0.0
disliked bhupendra   sunny|-0.2
interview rude |-0.3
respect sunny woman  definately category  viewers   respect mentally strong change perspective|0.4333333333333333
guy asshole whole interview  |0.2
mean|-0.3125
could see tears eyes shameful man|0.0
wish rakhi sawant never ask kind q  life face full lal slaps|0.475
practical woman|0.0
kaun married woman sochti hai uska husband ko sunny leone le jayegi|0.25
sunny please dont mind  beast |0.0
hate man  way talk  always saying dont regret anything life  best thing  interviewer asking stupid question full hatred  shame man |-0.0625
ɴɪᴄᴇʟʏ ʜᴀɴᴅʟᴇᴅ ᴀʟʟ ᴛʜᴀᴛ ʙᴇᴀᴛɪɴɢǫᴜᴇsᴛɪᴏɴs ᴛʜʀᴏᴡɴ ᴀᴛ ʜᴇʀ|0.0
bhupendra asshole    |0.0
hell wid reporter|0.0
mr bhupendra choubey  would go shameful interview ever india media  sunny  respect multiplied  professionalism dignity wowed many  including |0.5
damnnn let speak  u dumbass interview|0.0
reporter irritating  |-0.4
man really proved reporters called scum earth |-0.04999999999999999
ever sunny done life issue one else right judge decisions  everyone india really hate would huge fan following  done great industry releasing around 3 movies per year  man needs keep mouth quit respectfully apologies innocent sunny leone extreme language used make feel uncomfortable  sunny past affect true fans  also human feelings  idea issues therefore right bully social media like  great actress |0.15198412698412697
well spoken    love queen |0.5
koun pagal hai ye admi  problem  sets stupid question  |-0.7999999999999999
loser  loser man  sunny beautiful inside  indian girl |0.85
embarrassing lot graceful handle  girl definitely aspiringsupporting porn porn stars admire unapologetic self  confidence amazing human  transparent unlike many pretend sati savitris  mind people actresses bwood worst past put together |-0.024999999999999984
pervert hypocrite want abuse thing person nt hv daughter wht|0.0
like every answersits true great actor  |0.575
something really wrong guy  rude  grow |-0.4
fucking retard interviewer|-0.9
man got filthy big mouth|-0.4
ae bastard ur mother suck ur father dick previously used     |-0.16666666666666666
love line way u r pay take interview way taking money give u interview|0.5
patriarchal biased idiot interview ing brilliant intelligent women  |0.3
god speak alone r u taking interview u r der interview sry u r bad      improve urself|-0.6999999999999998
love confidence|0.5
sunny said  hurt bad comments  understand better  u guys let remember past  whatever youe motivation gud think  wtever right way  people wan na work  problem  |-0.07285714285714283
oh come atul holds sunny corrupt indian minds  like indian “ dud peete bache hai ”  never knew anything sunny came industry  noted kamasutra invented india  dints corrupt indian minds   indians need reason blame someone n women even better  run behind wagging tails n abuse  pathetic hypocrites|-0.38
mr chobey ko kuch nhi malum  india youth country   natural youth watch adult entertainment    onset   really nt matter|0.13333333333333333
shes idol beautiful knows give fuck negative bullshit|0.04999999999999999
would never ask questions literally anyone else |0.0
1740 worst|-1.0
sensless indian interviewer  hypocrites respect women proving indirectly show  earned respectable status way deals  looser beggar looks like rakhi sawants brother senseless baseless idiotic person hollywood normal bollywood hypocricy  bollywood stars selling sex  forced theintimate scene sunny questioned everybody wants see porn discreetly consider sex taboo india unacceptable still talk  u cant blame anything  grace aura positive man loyal man women indian society open minded nobody grown  mentally sick  like moron|-0.10703463203463204
interviewer pure asshole  negative bitch |-0.04285714285714286
best ans want change past regret past |0.16666666666666666
bc working srk|0.0
cheap thinkng person  shame u guy clap 4 u sunny  u r dng gr8 job  humble clear |0.10000000000000002
loved answers   guy looking low front  actully nt matter cz everyone know interviewer still nt exists name   see comment love|0.39999999999999997
sch jerkhe jst wan na listn sunny regretful pastrespect lady  fan u  ur patience  love support sunny leone   keep growing  |0.15
interviewer wanted embarrassed   luv sunny beginning  luv person  matter  body destroyed one day  thoughts remain |0.0
interviewer needs give pause let guest answer question  bad manners  journalism cheap level |-0.1499999999999999
india largest population world  ultimately largest consumers pornthis man totally desparate looking like sense humour asking single direction kind show   |0.13214285714285715
dick |0.0
interviewer one motherfucking horny ass  twists turns every questions sex   |0.0
bad interviewer  hats sunny nt loose calm|-0.15897435897435894
delhi gang rape happened sunny leone arrived india u think indian men men needs get corrupted adult star   man needs tight slap |-0.039285714285714285
jackass|-0.5
interviewer needs stop living  one irritating interview include political person hot seat  way sunny responds every waahiyath question shows sweet person never smile left face  also one interview could find ton good comments rather putting hypocritical comments past would always branded  come long way seems like people ca nt hold responsible inability move accept person |0.06499999999999999
dislike fr|0.0
beautiful lady inside|0.85
disgusting man earth please god take kind ppl earth|-0.2
interviewer jerk let  however turned bummer face |0.0
lose cool said get morally corrupt sitting front  nt matter came  past  nt deserve get disrespected like  period  thats fell |-0.13333333333333333
gorgeous lady beautiful heart            |0.7749999999999999
dislike sunny|0.0
interviewing insulting   blady fking man  |-1.0
 respect|0.0
clean thoughts mind  |0.3666666666666667
good role model beautiful lady world|0.7749999999999999
chutiya sala  |0.0
journalist shame  speak intellectuals  talk great literates society talk  history  geography studied school  college absolutely use nt know respect person  wanted get interview sensational statement regrets past |0.2633333333333333
ganje r u fucking asshole     try change ur questions perceptions abt anyone  star always |-0.6
nasty man  could never ever dream achieving done  kudos sunny losing calm  reporter tu bahar mil kabhi  tere aukaat batate h |-0.35
kya chutiya aadmi hai yarr|0.0
nt matter n wt good person needy world  n love person |0.6
dumbass interviewer  fuck |-0.4
joker interviewer  saaley chutiye |0.0
fuck  interviewer  go trying extract regret interview |-0.4
sunny salute dear  really wish slap motherfucker|0.2
cute|0.5
wondering sunny nt slap|0.0
questions really  live shot  patience really melting stonehats|0.16818181818181818
every son adam sinner best sinners repentthere limit allah forgiveness mercy  immensely vast infinitemay  allah  god guide right path|0.42857142857142855
lovely lady hope kind questions stops nt face questions    move everyone|0.55
sunny|0.0
think sunny matured journalist|0.0
cnn shit  hoe fire bloody chaubey |-0.5
isawesomesupercool  sweet simple  lovely person|0.2833333333333333
lol baldfuccck interviewer represents stereotypical shiiitstained locality uncle everyone nothing else grump n frown younger generation cuz wrinkles less hair impotency  jealous much  bettypical indian stereotype |0.06666666666666668
cool leaone  lluv u|0.35
perfect answers|1.0
sunny leone nt indian north american  polycultural shows way world go  sophisticated woman interviewer  ca nt understand sunny leone think indian american  need understand fusion cultures  international |0.125
mother fucker  absolutely live confidence belief|0.13636363636363635
shows women mentally strong  respect     respect grown tremendously karanjit kaur |0.3833333333333333
 sunnyleone bright shining star  interview shows real courage individual independent thoughts change world |0.22500000000000003
wash feet drink  hollow man interview preset notions  sunny wonderful personality |0.45
nt know kind research  watched porn productions put  sankari  coat went interview  interview progresses interviewer realizes cant get biteworthy quirky controversial responses sunny leone  dude ca nt handle fact sunny leone logical  matured  real way cooler  seemed premeditated unprepared  dude sweat blood expansive forehead  shameful |0.31999999999999995
abe ja na bhadwetakle kahike|0.0
ass hole journalism sunny coolest respect|0.0
bhupendra looks like human pig hybrid  asshole|0.0
hot sexy beautiful  brave lady  supercool |0.6000000000000001
var ja tara channel|0.0
ki vanish nigika media bola ja i6a tai korbi|0.0
see tat interviewer anywhere would ask questions tat shut mouth forever person like spoils ppl |0.0
bastard respect human u balled head bastard go die|0.0
reporter really idiot|-0.8
wan na punch bad  ughh |-0.44999999999999996
1 thing liked abt shez straight forwad|0.4
shit  social worker|-0.08333333333333334
educated men deal woman imagine would happen cussed woman small town village india   indian men behave like never bought sold  yea right  |0.01785714285714285
teri da posda takley|0.0
love  looks words time  smart|0.35714285714285715
bhupendra curious sunny past porn star  try question questions asked poor sunny |-0.25
